0.0,0.0,0.0,-0.7225383388030651,0.6913308534701075,1.0,0.0,0.0,0.0,0.722538338803065,-0.6913308534701075,1.0,0.5140494445109672,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-0.6526087962953565,0.7576950303373554,1.0,-0.7576950303373554,-0.6526087962953564,1.0,0.0,0.0,0.0,0.4526509326427456,0.0,1.0,1.0,0.0
0.0,0.0,0.0,-0.02617521015313338,0.9996573704892289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016665559743702207,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035869637089915,-0.5951873585325581,1.0,0.5941556709310215,0.0,0.0,0.0,1.0
0.0,0.0,0.0,-0.9581316909382166,0.28632789389068214,1.0,0.0,0.0,0.0,0.9581316909382166,-0.28632789389068225,1.0,0.8151306717500904,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-0.9074122726489392,0.42024155844714733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238906775448578,0.0,1.0,0.0,0.0
0.16391347723977467,0.9864747193816807,1.0,0.0,0.0,0.0,-0.1639134772397748,-0.9864747193816807,1.0,0.0,0.0,0.0,0.8951764224929449,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.5152346095050566,-0.8570491801338893,1.0,0.0,0.0,0.0,0.6554095788834337,0.0,0.0,1.0,0.0
0.9995334564500334,0.03054291140427179,1.0,-0.030542911404271764,0.9995334564500334,1.0,-0.9995334564500334,-0.030542911404271702,1.0,0.0,0.0,0.0,0.01944724572872636,1.0,1.0,1.0,0.0
0.0,0.0,0.0,-0.38032056775442047,0.9248547268317091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24837267524643059,0.0,1.0,0.0,0.0
0.9584439571413358,0.28528088092134274,1.0,-0.28528088092134274,0.9584439571413358,1.0,-0.9584439571413358,-0.2852808809213427,1.0,0.28528088092134263,-0.9584439571413358,1.0,0.1841737657318665,1.0,1.0,1.0,1.0
0.1176182791305383,0.9930588806381879,1.0,-0.9930588806381879,0.11761827913053835,1.0,-0.11761827913053842,-0.9930588806381879,1.0,0.9930588806381879,-0.11761827913053848,1.0,0.9249481494755545,1.0,1.0,1.0,1.0
0.4743298306952115,0.880347210884803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880347210884803,-0.4743298306952115,1.0,0.685380840685313,1.0,0.0,0.0,1.0
0.12527305997364052,0.9921223011528572,1.0,0.0,0.0,0.0,-0.1252730599736402,-0.9921223011528573,1.0,0.0,0.0,0.0,0.9200386120181526,1.0,0.0,1.0,0.0
0.9726373931955196,0.2323284342430438,1.0,-0.23232843424304372,0.9726373931955196,1.0,-0.9726373931955196,-0.23232843424304367,1.0,0.23232843424304406,-0.9726373931955195,1.0,0.14926883627350962,1.0,1.0,1.0,1.0
0.19915645766516923,0.9799677062894785,1.0,0.0,0.0,0.0,-0.19915645766516912,-0.9799677062894786,1.0,0.0,0.0,0.0,0.8723596076016086,1.0,0.0,1.0,0.0
0.9164304846323778,0.4001939115434732,1.0,-0.40019391154347306,0.9164304846323779,1.0,0.0,0.0,0.0,0.40019391154347295,-0.9164304846323779,1.0,0.2621144598153633,1.0,1.0,0.0,1.0
0.0,0.0,0.0,-0.8858530057536923,0.4639660032773401,1.0,0.0,0.0,0.0,0.8858530057536924,-0.46396600327733983,1.0,0.6928519548500509,0.0,1.0,0.0,1.0
0.6476409215910665,0.7619456914247065,1.0,-0.7619456914247064,0.6476409215910666,1.0,-0.6476409215910663,-0.7619456914247067,1.0,0.7619456914247066,-0.6476409215910663,1.0,0.5515114143537252,1.0,1.0,1.0,1.0
0.022883295328270048,0.999738143112945,1.0,-0.999738143112945,0.02288329532827011,1.0,-0.022883295328270617,-0.999738143112945,1.0,0.999738143112945,-0.022883295328270676,1.0,0.9854307700304931,1.0,1.0,1.0,1.0
0.5014810157257475,0.8651686488001472,1.0,-0.8651686488001471,0.5014810157257478,1.0,0.0,0.0,0.0,0.8651686488001471,-0.5014810157257479,1.0,0.6655774257895035,1.0,1.0,0.0,1.0
0.9990261280327348,0.04412250568498685,1.0,-0.04412250568498681,0.9990261280327348,1.0,-0.9990261280327348,-0.04412250568498675,1.0,0.04412250568498625,-0.9990261280327348,1.0,0.02809838152650468,1.0,1.0,1.0,1.0
0.9610746425519141,0.27628885508415013,1.0,-0.27628885508415,0.9610746425519141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782092915466923,1.0,1.0,0.0,0.0
0.12601227470253504,0.992028682359685,1.0,0.0,0.0,0.0,-0.12601227470253537,-0.992028682359685,1.0,0.992028682359685,-0.12601227470253545,1.0,0.9195642542756453,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9866920361746252,-0.16260020218183033,1.0,0.16260020218182983,-0.9866920361746253,1.0,0.10397615116294279,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.6225230859470002,-0.7826014358937912,1.0,0.0,0.0,0.0,0.5722153490246144,0.0,0.0,1.0,0.0
0.9852964394933841,0.17085352300043505,1.0,-0.17085352300043496,0.9852964394933841,1.0,-0.9852964394933841,-0.1708535230004349,1.0,0.0,0.0,0.0,0.1093049820433617,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.20126920829199513,-0.9795359645227497,1.0,0.0,0.0,0.0,0.8709867923097097,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.8899018107493128,0.4561521316678179,1.0,-0.45615213166781793,-0.8899018107493127,1.0,0.8899018107493127,-0.456152131667818,1.0,0.6984545673426108,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667974788019801,-0.7452389699038309,1.0,0.4646707917825348,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9974154991155004,-0.07184930148705092,1.0,0.07184930148705085,-0.9974154991155004,1.0,0.045780132354607206,0.0,0.0,1.0,1.0
0.9205977366102603,0.39051223712972916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3905122371297287,-0.9205977366102605,1.0,0.255404178258514,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.3173300338556536,-0.9483151636524483,1.0,0.0,0.0,0.0,0.7944274082152607,0.0,0.0,1.0,0.0
0.9686592303051542,0.2483934289481631,1.0,0.0,0.0,0.0,-0.9686592303051543,-0.24839342894816288,1.0,0.24839342894816283,-0.9686592303051543,1.0,0.15980515483061075,1.0,0.0,1.0,1.0
0.9991935366611093,0.040153160456734865,1.0,-0.04015316045673487,0.9991935366611093,1.0,-0.9991935366611093,-0.04015316045673459,1.0,0.0,0.0,0.0,0.02556916977210233,1.0,1.0,1.0,0.0
0.9145707845473355,0.4044258647174674,1.0,-0.40442586471746733,0.9145707845473355,1.0,-0.9145707845473356,-0.4044258647174671,1.0,0.40442586471746705,-0.9145707845473356,1.0,0.2650572652784535,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9844400319761613,-0.17572086797752462,1.0,0.17572086797752456,-0.9844400319761613,1.0,0.11245123210199659,0.0,0.0,1.0,1.0
0.9653886939998202,0.26081539352063104,1.0,-0.26081539352063093,0.9653886939998202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16798278002832112,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847240044729928,-0.17412247130876932,1.0,0.8885822731632795,0.0,0.0,0.0,1.0
0.6446313660058349,0.7644935591366688,1.0,-0.7644935591366688,0.6446313660058348,1.0,-0.6446313660058349,-0.7644935591366688,1.0,0.0,0.0,0.0,0.5540217535084578,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.2667826829257402,-0.9637567120860658,1.0,0.9637567120860658,-0.2667826829257403,1.0,0.8280788104616547,0.0,0.0,1.0,1.0
0.7354607743425601,0.6775673024899017,1.0,-0.6775673024899018,0.73546077434256,1.0,-0.73546077434256,-0.6775673024899017,1.0,0.0,0.0,0.0,0.47393149683545954,1.0,1.0,1.0,0.0
0.07411741885351994,0.9972495215453813,1.0,-0.9972495215453813,0.07411741885352,1.0,-0.07411741885352005,-0.9972495215453813,1.0,0.0,0.0,0.0,0.9527720779420934,1.0,1.0,1.0,0.0
0.6654705826767013,0.746424077580521,1.0,0.0,0.0,0.0,-0.6654705826767012,-0.7464240775805211,1.0,0.0,0.0,0.0,0.5364618072824469,1.0,0.0,1.0,0.0
0.7961505900949787,0.6050985356877153,1.0,0.0,0.0,0.0,-0.7961505900949787,-0.6050985356877152,1.0,0.6050985356877152,-0.7961505900949788,1.0,0.41373258624074605,1.0,0.0,1.0,1.0
0.850167145899192,0.5265128906623484,1.0,-0.5265128906623484,0.850167145899192,1.0,-0.850167145899192,-0.5265128906623484,1.0,0.5265128906623483,-0.8501671458991921,1.0,0.35300162504638655,1.0,1.0,1.0,1.0
